Accession,Liquid culture rna expression levels
AO090103000064,13.1171746685218
AO090103000451,17.272047189624
AO090005001271,19.43455860034
AO090206000002,22.1890928644761
AO090003000896,21.5754216589032
AO090701000760,25.3935250952121
AO090003000695,20.3897600978395
AO090005000727,31.5965819784099
AO090001000559,14.4624671639904
AO090001000458,22.0594080954437
AO090005000430,45.8880236775179
AO090001000213,25.5859049866932
AO090011000446,39.1735502361905
AO090010000363,4.03125878048475
AO090102000345,14.3351201091034
AO090023000626,28.2132520771026
AO090026000459,32.0309726704728
AO090012000288,53.8898580683495
AO090020000406,20.475316383309
AO090003000807,17.4579874114875
AO090701000090,21.842785430022
AO090120000499,15.6767788388168
AO090003000483,22.4944392045325
AO090003001092,13.5017172483807
AO090003000570,46.6518898000554
AO090038000433,24.4459900403933
AO090120000153,17.631586317956
AO090011000608,27.1108850647069
AO090701000784,28.865497525991
AO090005000588,19.1044717695448
AO090005001245,17.9555543942121
AO090011000634,21.0141549458953
AO090005000364,14.0526748932001
AO090009000337,24.456780058195
AO090009000391,33.8172953309376
AO090011000807,19.7058767831331
AO090102000607,14.9092750926341
AO090103000416,27.5780039546052
AO090012000180,33.7398583394256
AO090012000475,26.168017982942
AO090001000075,13.3803608323604
AO090003001231,34.7954356160801
AO090012000450,34.4647175229082
AO090003000382,18.1493689845819
AO090005001144,19.3243058181823
AO090026000730,16.5210886161621
AO090005001066,16.3191641997423
AO090120000343,28.9423867915976
AO090012000110,46.8835059390194
AO090012000586,8.70494067908539
AO090012000600,30.9422354910844
AO090003000664,16.5353309339346
AO090023000981,31.851468142871
AO090003000732,18.1402650752211
AO090120000312,24.6776332656881
AO090011000545,30.5747419195207
AO090206000072,12.4876197157319
AO090003000900,21.4106019749894
AO090011000334,48.4551440510607
AO090020000328,24.5616776024303
AO090001000030,3.02987117869395
AO090023000758,14.326881534328
AO090120000200,11.3515866943307
AO090005001180,25.6666912429661
AO090003000550,17.4788328837657
AO090010000239,34.4566539974065
AO090023000281,27.4324046051945
AO090026000330,38.2187849987216
AO090701000138,26.8957058751264
AO090012000812,30.799522294815
AO090038000242,23.5668469965841
AO090009000566,2.26548509941775
AO090102000121,22.2961594156169
AO090005000159,16.1334970943753
AO090701000235,23.304747729768
AO090005001493,13.9750304390138
AO090003001232,18.3352714483799
AO090120000502,13.7122747274725
AO090005001528,31.7616125033421
AO090012000656,33.681114361126
AO090005000139,7.2492663322206
AO090113000084,17.2763383814723
AO090012000516,27.5118128226767
AO090701000172,30.792248759087
AO090020000339,17.5998359050528
AO090020000523,26.2462684398603
AO090011000868,31.0216124375417
AO090001000291,22.3322854840563
AO090009000559,34.3845156823873
AO090003001325,21.1762783014853
AO090023000443,2.1549246021081
AO090005000551,1.66692598145133
AO090701000790,20.1495520038238
AO090206000046,20.8033105818897
AO090011000848,32.5082256991022
AO090206000014,24.8826793377976
AO090012001013,15.7877765888128
AO090120000463,26.8501160613558
AO090009000595,19.2349093182858
AO090026000595,21.9435129524722
AO090206000053,15.8370122906491
AO090023000472,23.3041371943424
AO090003001374,18.4040068040335
AO090026000490,17.1738000187436
AO090005000117,20.4015144395234
AO090011000512,19.5142817966206
AO090038000431,32.3623498280876
AO090701000052,29.7379595090917
AO090001000654,18.4300379310547
AO090023000141,7.12471946571989
AO090009000710,29.7172506236397
AO090011000469,24.9752394314637
AO090023000952,17.6635043183435
AO090005001492,14.0367143881678
AO090102000544,15.6768673996829
AO090011000677,19.6187927316924
AO090001000154,44.8641071524741
AO090011000456,17.9403713254656
AO090003000316,18.1034656102425
AO090103000052,12.2630760862234
AO090120000253,20.8979441823841
AO090005001651,21.0420621901794
AO090102000371,32.663310162555
AO090005001203,12.0538597721751
AO090701000761,20.0448904285966
AO090011000956,25.1258222704131
AO090011000935,25.5505141366898
AO090012000452,12.7826209352321
AO090701000545,0.12643690267471
AO090010000103,25.0117011344151
AO090005001197,29.6847391941902
AO090701000102,18.5292367068256
AO090005000841,24.2777001973147
AO090023000640,18.3280826835548
AO090113000134,1.43364818570001
AO090003000485,19.8017794726942
AO090102000567,22.4506872531509
AO090003000183,29.7238389205309
AO090005000856,18.95066047148
AO090005000115,21.3071810108779
AO090012000960,33.7462008949447
AO090026000648,18.0887831563818
AO090009000677,26.3395124294724
AO090011000537,48.5306978099761
AO090023000228,32.4737182159355
AO090012000408,29.6885374491288
AO090009000144,25.3836159102571
AO090012000715,12.0045320160602
AO090038000234,74.8189821851931
AO090011000802,19.6187927316924
AO090102000346,5.52642048780069
AO090003000097,25.1258222704131
AO090023000208,20.8375138813706
AO090005001568,9.07841998214846
AO090701000787,40.5458653865234
AO090011000716,19.7249445861187
AO090023001001,28.1944880788225
AO090003000630,25.6383335565314
AO090026000440,25.6748359514206
AO090120000411,21.6618549076519
AO090009000648,15.088563843748
AO090003001137,13.6298981083337
AO090701000206,16.2893298580195
AO090012000910,39.3462768358596
AO090005001099,24.1064922836788
AO090023000316,53.8057736588865
AO090038000598,15.0958538587819
AO090020000599,20.3286832581682
AO090026000794,21.161191239217
AO090011000718,4.84858035474321
AO090003000480,18.8728450028044
AO090026000227,24.1011304183142
AO090001000486,9.47068774174895
AO090011000918,21.6965724989802
AO090701000268,21.3042102397122
AO090010000574,12.2681351110114
AO090011000780,23.5852782313486
AO090673000008,14.852835368276
AO090005000024,25.2252182391162
AO090003001020,12.1055016093753
AO090003000762,19.5862476072695
AO090003000438,15.9977322130816
AO090023000238,28.2691143788137
AO090102000238,20.0450822888755
AO090003001049,13.1140899268844
AO090120000495,16.8375207569958
AO090701000182,30.2200695683534
AO090120000433,11.0833192648915
AO090026000705,35.1195330494451
AO090003001192,13.2426850938924
AO090011000498,23.4868140413501
AO090701000401,28.5694349596169
AO090023000955,18.3597258976382
AO090003000412,0.511367028595492
AO090026000276,17.104714029233
AO090005000427,18.6958779362099
AO090023000164,30.7136143486288
AO090003000043,6.23437306270267
AO090001000500,49.9362335680818
AO090701000606,21.0907514248877
AO090120000437,16.3081879896651
AO090102000065,30.4489502250055
AO090701000290,21.4316727732461
AO090005000934,30.4413683038846
AO090102000255,14.0460782032447
AO090124000050,64.8572446217811
AO090003001170,14.9888908815986
AO090023000795,26.537550765132
AO090023000818,13.7595694434024
AO090120000330,22.4239722866301
AO090011000549,25.1937443365088
AO090206000019,25.8494593835804
AO090026000618,20.1980382167103
AO090011000840,22.2258844090357
AO090003001001,27.9149428342049
AO090009000462,18.3374606915527
AO090120000439,13.0093907628827
AO090026000478,25.0616513753645
AO090005001182,14.2799081522483
AO090026000510,15.3164259045669
AO090701000671,14.8487084801702
AO090102000614,30.8772158464449
AO090003000466,22.7441186515575
AO090026000277,21.0474142644256
AO090124000051,61.2803499734238
AO090120000326,17.9767137962286
AO090020000659,11.2343402589902
AO090011000880,51.9461151681249
AO090003000598,20.0425158710014
AO090120000291,27.6129497079711
AO090020000513,33.8221427893103
AO090026000333,14.9556793449514
AO090005001610,22.2419003574728
AO090020000133,25.4932153927295
AO090701000812,15.260268695455
AO090003000280,16.6735909726189
AO090003000956,19.0705562812783
AO090009000244,30.6853552687191
AO090026000701,19.157432544273
AO090005000813,12.4392180889267
AO090672000002,23.659668605989
AO090005001044,15.6834809765315
AO090003000443,12.8986368089298
AO090020000013,18.3684173725591
AO090003001023,23.7644763489943
AO090012000884,26.8782177740099
AO090023000833,16.4762917381356
AO090009000434,18.123880795342
AO090009000310,18.0760146035656
AO090023000850,15.0392352479185
AO090011000320,75.556122278313
AO090020000011,14.9709093501211
AO090020000112,13.0716305534469
AO090003000770,12.3188813883211
AO090003001316,20.2024181447634
AO090003000972,26.8414050114529
AO090005000775,24.5202232942405
AO090023000722,76.8041447881122
AO090001000525,26.003698467948
AO090023000422,52.9940564280521
AO090003000024,10.2651952280338
AO090001000573,13.742541894353
AO090701000146,23.9039500915095
AO090124000089,29.2263517465594
AO090020000028,23.8708549620701
AO090005001211,22.7510308953335
AO090120000413,18.5987406694067
AO090701000748,31.8706096501684
AO090009000242,12.2277794034094
AO090023000724,15.427781281269
AO090103000412,23.3519233324598
AO090038000369,14.8302584531017
AO090005000597,17.0598197666891
AO090005001563,16.0226074941227
AO090010000462,12.5641145944589
AO090701000795,29.8297433347371
AO090003000901,25.6520621798467
AO090009000287,22.8793084051622
AO090701000012,21.7838547479234
AO090103000152,37.014100294197
AO090003000432,27.0799295260882
AO090701000405,18.5396426764074
AO090206000031,24.715134803695
AO090005001266,24.1835844675494
AO090009000402,15.5444725403298
AO090701000431,20.577605910309
AO090001000468,23.3224827231052
AO090102000119,8.03621642751014
AO090038000539,30.3546713786676
AO090026000135,33.719629278754
AO090005000978,25.4259553802734
AO090023000181,14.8178836041866
AO090001000620,6.01839656731618
AO090001000737,16.9994274847815
AO090012000263,12.2830702320161
AO090701000735,1.270852970474
AO090001000033,0.147159340405244
AO090005000715,13.8101979144389
AO090001000328,18.0302265185999
AO090005000502,5.71055019558645
AO090005000763,22.4233064184332
AO090012000565,28.4701647409531
AO090020000086,13.1372511887554
AO090009000488,29.2143308636213
AO090003001520,2.6624894877286
AO090011000829,21.9742722865813
AO090003001097,31.8335291704049
AO090701000377,24.071048467634
AO090020000604,26.5344801310798
AO090012000264,36.2536388436226
AO090005001633,25.233234435391
AO090005000101,27.7687047499331
AO090023000677,20.1987282053762
AO090020000113,13.1417750355835
AO090012000119,16.5210886161621
AO090023000413,12.0957970225472
AO090102000622,26.2611333973322
AO090012000593,21.9730478594955
AO090023000492,15.1468208470057
AO090026000403,17.3065174192255
AO090023000634,33.6146902041713
AO090005000164,10.3076442621579
AO090113000045,14.8750388335004
AO090005000581,27.8838460705093
AO090038000302,25.8124114167593
AO090206000082,19.6852152370937
AO090001000477,16.6200172905103
AO090026000643,42.1198617147657
AO090005000719,17.2859538298733
AO090023000853,15.6199383280078
AO090120000325,25.9175823224593
AO090010000461,13.9217281485613
AO090005001095,34.9605705378403
AO090012000905,25.3686334981438
AO090103000017,17.9284625567426
AO090103000387,20.6628978432586
AO090011000532,24.7467783069094
AO090103000134,30.5607489026239
AO090012000493,12.9827344459809
AO090103000147,19.9933626229496
AO090005001587,23.8145448101263
AO090023000590,2.7130602869669
AO090003000284,19.8253063393945
AO090011000357,17.5274493440501
AO090206000005,18.2980661708074
AO090005000353,35.639348366475
AO090003000122,16.3377606093248
AO090009000329,19.7178936889488
AO090012000562,42.2320327750643
AO090003000190,14.0745859465213
AO090012000962,23.0778956607014
AO090020000125,20.6637826413426
AO090701000010,18.7518162495886
AO090102000592,19.4799388389833
AO090001000326,34.3076023000199
AO090009000569,31.5512497230607
AO090103000509,31.5512497230607
AO090120000096,30.0097283459933
AO090038000565,32.216122801516
AO090001000369,29.9444731167937
AO090001000465,17.0497634518792
AO090023000100,45.9057356879804
AO090003000040,8.15654464952605
AO090010000316,31.4303637087961
AO090023000248,31.4303637087961
AO090020000301,1.38777144375761
AO090120000240,21.9755271497381
AO090102000555,26.1522984620884
AO090206000077,24.2551109782606
AO090020000356,19.6863439117819
AO090005000379,9.52912789825062
AO090011000290,17.8073733727061
AO090003001138,15.8719823357639
AO090005000150,21.8904424164147
AO090026000346,29.847061037689
AO090120000403,23.955578493435
AO090010000728,1.03256803851013
AO090701000650,24.4240032470681
AO090206000050,36.1589525253468
AO090005001035,40.7001877202863
AO090311000002,15.1734998201404
AO090011000341,20.8611523716777
AO090701000715,17.8758178826874
AO090003001053,17.6923598240243
AO090026000266,22.961181216538
AO090003000258,19.0379732100305
AO090003000600,17.3627617231829
AO090010000166,12.6462972139179
AO090701000002,13.4318481730785
AO090009000637,8.7810532374773
AO090001000343,10.1830986069551
AO090005000821,26.3362003032547
AO090012000583,11.9364865251771
AO090020000326,22.1335955351607
AO090001000218,17.1715251758535
AO090026000751,22.0281181548828
AO090003001208,46.4911625934147
AO090012000230,31.5699031869843
AO090001000028,0.176651151191142
AO090701000344,36.6484596354789
AO090672000004,21.8602209128486
AO090026000225,19.9713008536007
AO090011000346,5.06137396911323
AO090023000125,18.7323428118394
AO090020000074,52.058638608219
AO090023000511,24.1648954532778
AO090026000472,14.2022093619653
AO090012000617,40.3125878048475
AO090011000326,14.9899999375277
AO090005000278,22.6452852583601
AO090003000935,8.62144187493894
AO090003000902,15.7701300427002
AO090005001424,19.5332934673572
AO090003001155,12.8673863260493
AO090120000217,27.5695666282204
AO090003000411,48.5149443447561
AO090103000371,6.31849581181033
AO090009000552,23.7609334838768
AO090038000350,26.2058647014984
AO090003000387,21.626775596249
AO090026000269,19.1625417379322
AO090103000321,20.4515088917813
AO090020000003,19.536721704602
AO090003001224,15.1772680110197
AO090103000444,24.8745176053684
AO090012000871,19.0336708432034
AO090020000320,14.6406395053794
AO090026000835,17.5332501716977
AO090701000625,40.6418779957587
AO090011000706,16.7702161429137
AO090026000133,37.4883625539541
